Source,Target,Weight,Lon,Lat
ABL,WLK,2,-8.475101056,40.69446465
GAM,OME,2,11.0703822,6.6511537
GLV,KKA,2,-163.0131878,64.5482997
GLV,SKK,2,-163.0131878,64.5482997
IAN,OBU,2,125.311867,47.679513
KKA,GLV,2,-161.1590748,64.9349025
KKA,WMO,2,-161.1590748,64.9349025
KTS,ANC,2,-166.4703799,65.331951
KTS,WAA,2,-166.4703799,65.331951
OME,DRG,2,139.238128,35.803601
OME,SHH,2,139.238128,35.803601
OME,SMK,2,139.238128,35.803601
ORV,SHG,2,-95.217306,35.708513
OTZ,OTZ,2,10.91320941,47.2023838
OTZ,SHG,2,10.91320941,47.2023838
SHG,ABL,2,103.97484,20.85148
SHG,ORV,2,103.97484,20.85148
SHG,OTZ,2,103.97484,20.85148
SHG,RDB,2,103.97484,20.85148
SHH,OME,2,31.3958197,30.0451144
SMK,ANC,2,120.5681364,15.16892845
UNK,ANC,2,122.7746771,63.88721485
UNK,GLV,2,122.7746771,63.88721485
UNK,WMO,2,122.7746771,63.88721485
WBB,ANC,2,-162.285764,63.5155071
WBB,SKK,2,-162.285764,63.5155071
WLK,ORV,2,7.612471387,48.8519787
WMO,OME,2,6.146241137,46.2232525
WMO,UNK,2,6.146241137,46.2232525
OGG,LBB,2,-156.4328645,20.89527825
PEC,SIT,2,12.8317907,49.3985947
SIT,KAE,2,3.6959771,43.4014434
SIT,PEC,2,3.6959771,43.4014434
HYG,WFB,2,88.3965631,22.9049023
PPV,WFB,2,56.9063873,59.63670895
WFB,DOF,2,3.948190534,51.816687
WFB,KPB,2,3.948190534,51.816687
WHD,WFB,2,-0.191864252,51.547335
WRG,WFB,2,57.9443638,37.3151583
YVR,RCE,2,-123.1798642,49.193044
YYJ,BFI,2,-123.421709,48.6463019
BNA,MQY,2,-86.68308703,36.11958985
CUN,FLL,2,-74.1666756,5.0000086
FLL,RSW,2,-80.15099673,26.072017
HBG,MQY,2,8.818689437,53.0832775
MIA,BGR,2,-84.2236524,40.0580258
MQY,EGE,2,-86.51666306,36.00934045
MQY,HBG,2,-86.51666306,36.00934045
MQY,NAS,2,-86.51666306,36.00934045
NAS,BNA,2,-77.47012287,25.03933675
PDK,TN8,2,-84.30284469,33.8759268
RSW,TN8,2,-81.75880563,26.53294975
SWF,MQY,2,-74.12120288,41.5020532
TN8,BCT,2,-86.2770678,12.1415977
TN8,CUN,2,-86.2770678,12.1415977
TN8,PDK,2,-86.2770678,12.1415977
UGN,DAB,2,-87.86748367,42.42100275
LGA,CLT,2,-8.455050948,37.13258125
BNA,SYR,2,-86.68308703,36.11958985
HNL,HGH,2,-157.9184068,21.3217144
JNU,HNH,2,82.6994977,25.7616834
CLT,PHL,2,-80.94574352,35.21074145
FAI,ABL,2,-82.6418883,39.7886111
HUS,FAI,2,7.780375,59.45335
BTT,AET,2,-151.5282119,66.9157348
FAI,BTT,2,-82.6418883,39.7886111
FAI,MLY,2,-82.6418883,39.7886111
HSL,GAL,2,24.9404966,60.1991023
HUS,KBC,2,7.780375,59.45335
TAL,HSL,2,-6.3622774,53.2878314
WBQ,FAI,2,-147.4011111,66.3613889
PSG,KLW,2,22.16377836,50.94473235
ELV,JNU,2,-7.214377724,38.9043497
JNU,ELV,2,82.6994977,25.7616834
PEC,HNH,2,12.8317907,49.3985947
AKI,BET,2,132.4853853,34.42901
AKI,KKI,2,132.4853853,34.42901
ANI,KKI,2,43.5743956,40.5062237
BET,ANI,2,35.2224417,31.9420729
KKI,AKI,2,12.29550959,48.605218
KKI,AKI,2,12.29550959,48.605218
KKI,BET,2,12.29550959,48.605218
KWN,EEK,2,-161.8403647,59.7520817
KWN,PTU,2,-161.8403647,59.7520817
KWT,AKI,2,114.2264955,22.31211815
NME,BET,2,-164.7029652,60.46984675
NUP,ATT,2,86.7523939,28.0579247
SXP,BET,2,-164.8480737,62.52012525
TLT,AKI,2,44.7200922,13.7003935
TNK,BET,2,19.7133968,68.2171271
A43,KKB,2,30.74052228,-26.7777402
ADQ,ADQ,2,88.1699114,26.5767327
DGB,ADQ,2,9.7304988,52.3781764
KOZ,ORI,2,26.6097908,41.0208845
KPR,A43,2,-152.5828228,58.490845
KWP,A43,2,-153.5468154,57.7705374
KYK,ADQ,2,-154.4515784,57.5661517
ORI,KOZ,2,-2.9833718,47.6664485
FAI,BTT,2,-82.6418883,39.7886111
FAI,CEM,2,-82.6418883,39.7886111
FAI,RMP,2,-82.6418883,39.7886111
FAI,SVS,2,-82.6418883,39.7886111
FYU,FAI,2,-145.240902,66.57354795
KAL,FAI,2,35.5272854,54.4382773
SVS,FAI,2,33.4720239,44.5547288
WBQ,FAI,2,-147.4011111,66.3613889
AKN,KPV,2,-156.649387,58.6753166
AKN,UGS,2,-156.649387,58.6753166
AKN,WSN,2,-156.649387,58.6753166
DLG,KNW,2,10.10632595,56.7256054
EHM,EHM,2,69.2906976,41.2952007
KCQ,AKN,2,-158.7704508,56.2554722
OOK,TNK,2,-165.0879817,60.5376015
PTH,AKN,2,-158.6381662,56.9586396
PTH,PIP,2,-158.6381662,56.9586396
SCM,VAK,2,83.2207916,17.7453138
SNP,DUT,2,18.4689018,49.1004777
SXP,AUK,2,-164.8480737,62.52012525
WTL,KKH,2,-162.6565166,60.3504323
WWT,NME,2,-79.88265704,32.8347304
SNP,ANC,2,18.4689018,49.1004777
CKX,TKJ,2,-141.9528389,64.06816475
KEK,KGK,2,140.0725669,36.1516751
KMO,DLG,2,80.21430143,50.45743395
KNW,KMO,2,76.3521327,21.8236058
AZI,RST,2,89.2343748,51.2086975
LAX,LTN,2,-118.4213763,33.94216755
NUE,PIT,2,9.342322797,40.1276831
AKI,BET,2,132.4853853,34.42901
ANI,CKD,2,43.5743956,40.5062237
ANI,PQS,2,43.5743956,40.5062237
ANI,SRV,2,43.5743956,40.5062237
ANV,SHX,2,-160.1932999,62.6451092
AUK,HPB,2,174.5506105,-36.5412811
AUK,MOU,2,174.5506105,-36.5412811
BET,CYF,2,35.2224417,31.9420729
BET,RSH,2,35.2224417,31.9420729
CYF,BET,2,-164.2822542,60.1380766
DRG,BKC,2,81.39795456,21.19903535
EMK,MOU,2,-164.4916058,62.7849215
EMK,SCM,2,-164.4916058,62.7849215
HPB,SCM,2,18.6859383,45.5601848
IAN,ORV,2,125.311867,47.679513
KAL,NUL,2,35.5272854,54.4382773
KKA,SKK,2,-161.1590748,64.9349025
KLG,RSH,2,-160.3409422,61.5367187
KOT,EMK,2,70.595336,34.153184
KOT,MOU,2,70.595336,34.153184
KSM,BET,2,39.7500154,43.6371111
KSM,KUK,2,39.7500154,43.6371111
KWN,EEK,2,-161.8403647,59.7520817
KWN,WTL,2,-161.8403647,59.7520817
MLL,BET,2,52.9953394,55.2743437
MLL,MOU,2,52.9953394,55.2743437
MLL,PQS,2,52.9953394,55.2743437
MOU,MLL,2,-7.222334537,38.29755475
MOU,SXP,2,-7.222334537,38.29755475
NME,OOK,2,-164.7029652,60.46984675
OME,UNK,2,139.238128,35.803601
PTU,BET,2,76.70144662,30.72239075
RDB,ABL,2,-162.9027778,68.0311111
RSH,KLG,2,6.772218715,51.2424615
RSH,TLT,2,6.772218715,51.2424615
SCC,FAI,2,80.6994769,27.5575847
SCM,SXP,2,83.2207916,17.7453138
SHG,RDB,2,103.97484,20.85148
SXP,BET,2,-164.8480737,62.52012525
SXP,EMK,2,-164.8480737,62.52012525
SXP,SCM,2,-164.8480737,62.52012525
WTL,EEK,2,-162.6565166,60.3504323
BFI,YYZ,2,-122.3008918,47.5298443
CHS,YYZ,2,-80.03946503,32.89929845
ERI,YYZ,2,-80.0852695,42.1294712
HVN,YYZ,2,-72.88521971,41.2621543
OCA,YYZ,2,-68.279267,-54.795197
TMB,YYZ,2,113.0819036,-1.46792235
VNY,YYZ,2,-118.4901484,34.20713175
YVR,BFI,2,-123.1798642,49.193044
TEB,AMS,2,-74.06353615,40.84951
TEB,YUL,2,-74.06353615,40.84951
YOW,FXE,2,-75.65998656,45.31596955
YUL,TEB,2,-73.74257166,45.46873715
CCR,HHR,2,8.631981399,45.8093355
HHR,2CA,2,104.999927,35.000074
HHR,CCR,2,104.999927,35.000074
HHR,OXR,2,104.999927,35.000074
LAS,SJC,2,0.3098676,43.4697786
OAK,BUR,2,-122.2170744,37.7221623
ONT,HHR,2,-79.645729,43.590338
OXR,HHR,2,-119.2079017,34.2001218
SAC,SJC,2,-95.0825306,42.3797854
SFO,BUR,2,95.48990319,65.2729258
SJC,SAC,2,-121.929329,37.3633241
SMO,SDM,2,33.0192065,55.0343496
SMO,SJC,2,33.0192065,55.0343496
VNY,BZN,2,-118.4901484,34.20713175
SIT,CDV,2,3.6959771,43.4014434
ALB,BNA,2,-73.79855564,42.74801595
ALB,LEX,2,-73.79855564,42.74801595
BGR,IAD,2,-68.81941486,44.8072619
BUF,PQI,2,-78.7307523,42.9402016
CLE,SAV,2,-84.1566341,39.0678155
CMH,GSP,2,-82.89304061,39.99705605
GSP,BUF,2,-82.21722846,34.8954456
MHT,MSN,2,43.292241,14.337008
PQI,SDF,2,-68.04423,46.68892
RIC,ITH,2,-82.5302254,40.776322
RIC,MKE,2,-82.5302254,40.776322
ROC,CHS,2,1.4408482,44.8655853
BGR,JFK,2,-68.81941486,44.8072619
FAR,ATL,2,-7.931936617,37.0537571
JFK,YYT,2,-73.77937337,40.6429479
LGA,JFK,2,-8.455050948,37.13258125
STT,MIA,2,-64.97245365,18.33476905
SJD,DFW,2,-109.7188592,23.152007
GKN,MXY,2,9.173334112,49.0415862
GKN,MYK,2,9.173334112,49.0415862
HSV,ORD,2,-86.76383388,34.63699305
PUB,LBL,2,18.06128646,59.334588
YWG,SAT,2,-97.23792814,49.91046085
KLL,ILI,2,72.503355,23.2436683
ABQ,PDX,2,-106.6509851,35.0841034
ABQ,RIC,2,-106.6509851,35.0841034
ABQ,RSW,2,-106.6509851,35.0841034
ABQ,TPA,2,-106.6509851,35.0841034
ALB,RDU,2,-73.79855564,42.74801595
AMA,MSY,2,35.9239625,31.9515694
BHM,IAD,2,-86.75154127,33.5635078
BHM,IND,2,-86.75154127,33.5635078
BHM,MSY,2,-86.75154127,33.5635078
BHM,ORF,2,-86.75154127,33.5635078
BHM,TUL,2,-86.75154127,33.5635078
BOI,MEM,2,18.5161494,45.9692795
BOS,GSP,2,-71.01340799,42.3630236
BUF,CHS,2,-78.7307523,42.9402016
BUF,CVG,2,-78.7307523,42.9402016
BUF,MEM,2,-78.7307523,42.9402016
BUF,RDU,2,-78.7307523,42.9402016
BUF,SJU,2,-78.7307523,42.9402016
BUR,EWR,2,109.492143,52.7182426
BUR,MEM,2,109.492143,52.7182426
BWI,BOI,2,-76.67104838,39.17452575
CHS,BUF,2,-80.03946503,32.89929845
CHS,LAX,2,-80.03946503,32.89929845
CHS,RSW,2,-80.03946503,32.89929845
CLE,DCA,2,-84.1566341,39.0678155
CLE,ELP,2,-84.1566341,39.0678155
CLE,ONT,2,-84.1566341,39.0678155
CLE,PHL,2,-84.1566341,39.0678155
CLE,SFO,2,-84.1566341,39.0678155
CLE,TUS,2,-84.1566341,39.0678155
CLT,GRR,2,-80.94574352,35.21074145
CLT,MCO,2,-80.94574352,35.21074145
CLT,SDF,2,-80.94574352,35.21074145
CMH,BUR,2,-82.89304061,39.99705605
CVG,AUS,2,-84.66516173,39.04990715
CVG,FLL,2,-84.66516173,39.04990715
CVG,MCO,2,-84.66516173,39.04990715
DAL,PVD,2,13.3636275,45.8729219
DCA,BUR,2,-117.9199499,33.8063981
DCA,ICT,2,-117.9199499,33.8063981
DCA,PNS,2,-117.9199499,33.8063981
DCA,SDF,2,-117.9199499,33.8063981
DSM,SAT,2,-93.65927182,41.534256
DTW,ABQ,2,-83.35297538,42.2056991
DTW,LAX,2,-83.35297538,42.2056991
DTW,SAN,2,-83.35297538,42.2056991
ELP,PVD,2,6.647791836,52.88669785
FLL,BUR,2,-80.15099673,26.072017
FLL,GEG,2,-80.15099673,26.072017
FLL,TUL,2,-80.15099673,26.072017
GEG,BDL,2,-117.5423667,47.62004405
GEG,OMA,2,-117.5423667,47.62004405
GRR,CLT,2,-85.5348824,42.8766147
HRL,DEN,2,-97.65348464,26.23111485
IAD,SJC,2,-77.45342298,38.95226625
ICT,OAK,2,73.0651511,33.6938118
IND,SFO,2,-86.1746933,40.3270127
ISP,BOS,2,-73.09920018,40.79578465
JAX,SEA,2,3.6168847,45.1683631
FRA,IAD,2,8.524938152,50.0229437
BGI,LAS,2,-59.48794598,13.0772788
LBG,TEB,2,2.438277228,48.95876575
LGB,PIT,2,-118.1534124,33.81683295
LIT,TUS,2,23.7499997,55.3500003
MAF,ICT,2,-89.9164859,30.02202885
MAF,OMA,2,-89.9164859,30.02202885
MAF,TPA,2,-89.9164859,30.02202885
MCI,ISP,2,11.39867725,47.26927505
MCO,CHS,2,-81.3094431,28.41290355
MCO,RNO,2,-81.3094431,28.41290355
MEM,ABQ,2,-89.97689467,35.04625645
MEM,ATL,2,-89.97689467,35.04625645
MEM,MCI,2,-89.97689467,35.04625645
MEM,OAK,2,-89.97689467,35.04625645
MHT,CMH,2,43.292241,14.337008
MHT,MCI,2,43.292241,14.337008
MSP,BOI,2,-93.22092805,44.87801905
MSP,GSP,2,-93.22092805,44.87801905
MSY,CLE,2,-90.26430439,29.99420015
MSY,CRP,2,-90.26430439,29.99420015
MSY,SNA,2,-90.26430439,29.99420015
OAK,BOS,2,-122.2170744,37.7221623
OKC,BUF,2,-97.60534425,35.3848053
OKC,HRL,2,-97.60534425,35.3848053
OKC,LBB,2,-97.60534425,35.3848053
ONT,ECP,2,-79.645729,43.590338
ONT,FLL,2,-79.645729,43.590338
ORF,BOS,2,-76.2022963,36.8946697
ORF,CLT,2,-76.2022963,36.8946697
PBI,LAS,2,99.6044376,13.0692869
PDX,MCO,2,-122.5927798,45.5871326
PDX,MHT,2,-122.5927798,45.5871326
PHL,CVG,2,-75.23521279,39.875018
PHX,CHS,2,-112.0094218,33.43290795
PHX,GSP,2,-112.0094218,33.43290795
PIT,ISP,2,-80.23702449,40.49178275
PIT,ROC,2,-80.23702449,40.49178275
PIT,SFO,2,-80.23702449,40.49178275
PNS,ONT,2,-87.18808593,30.4725975
PVD,BUF,2,-71.42858822,41.72243995
PVD,ONT,2,-71.42858822,41.72243995
PWM,DSM,2,-70.31441956,43.6461777
PWM,DTW,2,-70.31441956,43.6461777
PWM,PHX,2,-70.31441956,43.6461777
RDU,AMA,2,-78.78723822,35.88036145
RDU,ELP,2,-78.78723822,35.88036145
RDU,PIT,2,-78.78723822,35.88036145
RDU,SEA,2,-78.78723822,35.88036145
RNO,PHL,2,-119.7733319,39.4986462
ROC,DEN,2,1.4408482,44.8655853
ROC,LAS,2,1.4408482,44.8655853
ROC,SAT,2,1.4408482,44.8655853
SAT,BOI,2,-7.669948126,40.77782635
SAT,MAF,2,-7.669948126,40.77782635
SDF,CLT,2,-85.73540756,38.1716962
SDF,GEG,2,-85.73540756,38.1716962
SEA,MHT,2,-122.3080159,47.4475673
SEA,OMA,2,-122.3080159,47.4475673
SFO,SAT,2,95.48990319,65.2729258
SJC,MAF,2,-121.929329,37.3633241
SJU,IND,2,-65.99743037,18.44319945
SJU,MHT,2,-65.99743037,18.44319945
SJU,OAK,2,-65.99743037,18.44319945
SLC,MHT,2,-111.9798985,40.7900661
SLC,SEA,2,-111.9798985,40.7900661
SMF,AMA,2,-121.5903703,38.68722345
SMF,OMA,2,-121.5903703,38.68722345
SNA,DTW,2,46.9978639,35.3126047
SNA,FLL,2,46.9978639,35.3126047
STL,ISP,2,168.2936808,-45.7255555
STL,JAX,2,168.2936808,-45.7255555
TPA,CHS,2,-82.53492762,27.9791649
TPA,SLC,2,-82.53492762,27.9791649
TUL,CLE,2,37.3690909,53.9570701
TUL,GEG,2,37.3690909,53.9570701
TUL,MSP,2,37.3690909,53.9570701
TUL,TPA,2,37.3690909,53.9570701
TUS,BWI,2,-81.464888,40.3759469
TUS,LGA,2,-81.464888,40.3759469
YYZ,APF,2,-79.62912913,43.678524
YYZ,ERI,2,-79.62912913,43.678524
YYZ,HVN,2,-79.62912913,43.678524
YYZ,SLK,2,-79.62912913,43.678524
SBA,YLW,2,33.1451285,34.9823018
SCF,TUS,2,-31.19854123,39.47455555
TUS,SCF,2,-81.464888,40.3759469
EWR,NCE,2,-74.17725485,40.68906405
NCE,EWR,2,7.213216299,43.6594505
IAD,TRN,2,-77.45342298,38.95226625
LBG,IAD,2,2.438277228,48.95876575
BNA,SJD,2,-86.68308703,36.11958985
CPH,EWR,2,12.65098225,55.6091282
FAB,BZN,2,-0.7704595,51.2786335
HPN,AXA,2,-73.70833334,41.0680174
LTN,TEB,2,-0.366457329,51.87814035
MHH,ORL,2,9.8076674,52.3863448
SNN,HPN,2,-8.920720999,52.69960575
TEB,BMA,2,-74.06353615,40.84951
TEB,LTN,2,-74.06353615,40.84951
FLL,BCN,2,-80.15099673,26.072017
ALB,TEB,2,-73.79855564,42.74801595
APC,LAS,2,19.6916338,47.7963496
APC,TUS,2,19.6916338,47.7963496
AUS,BUR,2,-97.66500964,30.19348925
BFI,TRM,2,-122.3008918,47.5298443
BMI,TEB,2,13.39336348,52.5092074
BNA,TLH,2,-86.68308703,36.11958985
BUR,SFO,2,109.492143,52.7182426
CMH,PHX,2,-82.89304061,39.99705605
CMH,RSW,2,-82.89304061,39.99705605
DPA,SCF,2,-47.38046382,-22.37185355
EGE,MIA,2,25.52576008,37.6627595
IAD,MDW,2,-77.45342298,38.95226625
IND,IAD,2,-86.1746933,40.3270127
JAC,IAH,2,-82.6089043,39.0131871
JFK,PBI,2,-73.77937337,40.6429479
KOA,MRY,2,176.4941417,-38.2390878
KOA,VNY,2,176.4941417,-38.2390878
LAS,EGE,2,0.3098676,43.4697786
LAX,SFO,2,-118.4213763,33.94216755
MDT,TEB,2,-76.75294587,40.1932098
MDW,BMI,2,16.38565411,48.2020489
MHT,PBI,2,43.292241,14.337008
MIA,ORL,2,-84.2236524,40.0580258
MRY,KOA,2,73.392674,33.9056829
MSN,TEB,2,98.2031112,19.3927456
OGG,SJC,2,-156.4328645,20.89527825
OPF,PSP,2,12.13631016,49.4131419
PBI,HPN,2,99.6044376,13.0692869
PBI,PHL,2,99.6044376,13.0692869
PBI,RST,2,99.6044376,13.0692869
PBI,VNY,2,99.6044376,13.0692869
PDX,MSN,2,-122.5927798,45.5871326
PHL,PHX,2,-75.23521279,39.875018
PHX,PHL,2,-112.0094218,33.43290795
PHX,TEB,2,-112.0094218,33.43290795
PSP,OPF,2,-116.5096391,33.83029665
PVD,TEB,2,-71.42858822,41.72243995
RSW,CMH,2,-81.75880563,26.53294975
SAT,ADS,2,-7.669948126,40.77782635
SFO,BOS,2,95.48990319,65.2729258
SJC,OGG,2,-121.929329,37.3633241
SLC,HPN,2,-111.9798985,40.7900661
STL,TTN,2,168.2936808,-45.7255555
TEB,ALB,2,-74.06353615,40.84951
TEB,BCT,2,-74.06353615,40.84951
TEB,BNA,2,-74.06353615,40.84951
TEB,GRR,2,-74.06353615,40.84951
TEB,IAD,2,-74.06353615,40.84951
TEB,PVD,2,-74.06353615,40.84951
TEB,PWK,2,-74.06353615,40.84951
TTN,PHL,2,-74.8138214,40.2771309
TUS,APC,2,-81.464888,40.3759469
VNY,HSV,2,-118.4901484,34.20713175
VNY,KOA,2,-118.4901484,34.20713175
VNY,SLC,2,-118.4901484,34.20713175
YIP,OLM,2,4.376110911,50.8384821
GGT,PBI,2,-75.87650229,23.5624053
MHH,TEB,2,9.8076674,52.3863448
MIA,YYZ,2,-84.2236524,40.0580258
PBI,GGT,2,99.6044376,13.0692869
PBI,STX,2,99.6044376,13.0692869
SXM,FXE,2,-63.11350144,18.04401325
YVR,BFI,2,-123.1798642,49.193044
BED,MVL,3,69.8997711,22.432375
BGD,LAS,3,-101.3929795,35.7011707
BTV,CDW,3,9.7499395,47.4721844
HGR,HPN,3,-77.72675638,39.70883285
HPN,MVY,3,-73.70833334,41.0680174
HPN,NPT,3,-73.70833334,41.0680174
HPN,TRI,3,-73.70833334,41.0680174
HPN,YYZ,3,-73.70833334,41.0680174
PDK,BGD,3,-84.30284469,33.8759268
PWM,ALB,3,-70.31441956,43.6461777
TRI,HPN,3,-78.7751271,35.875259
ASE,HPN,3,2.304303138,48.84813895
SAN,SJC,3,127.7965435,35.7724185
SJC,SAN,3,-121.929329,37.3633241
TRM,SAN,3,53.0809897,36.4753913
SFB,AUS,3,-81.24329603,28.7754331
SFB,SFB,3,-81.24329603,28.7754331
FLL,ASD,3,-80.15099673,26.072017
HOM,SOV,3,103.3151735,18.67974735
KQA,KQA,3,-165.7784786,54.133969
PGM,SOV,3,22.78189826,49.7894957
SOV,HOM,3,1.1822071,6.1750979
SOV,PGM,3,1.1822071,6.1750979
ANI,RSH,3,43.5743956,40.5062237
BET,MLL,3,35.2224417,31.9420729
KGX,SHX,3,-160.0673191,62.8890322
KLG,ANI,3,-160.3409422,61.5367187
PHO,ANC,3,105.1622164,23.268
ABL,SHG,3,-8.475101056,40.69446465
GLV,WMO,3,-163.0131878,64.5482997
KTS,TLA,3,-166.4703799,65.331951
OBU,SHG,3,136.954739,35.016207
OME,KKA,3,139.238128,35.803601
SHH,OTZ,3,31.3958197,30.0451144
SHH,WAA,3,31.3958197,30.0451144
SKK,KKA,3,120.7485793,14.99443705
SMK,WBB,3,120.5681364,15.16892845
UNK,ELI,3,122.7746771,63.88721485
WAA,KTS,3,8.716667,7.1
PHL,ATL,3,-75.23521279,39.875018
TLH,SAV,3,-84.35700873,30.40016355
BNA,LIT,3,-86.68308703,36.11958985
DFW,BHM,3,-97.04652205,32.89651945
PIT,DCA,3,-80.23702449,40.49178275
DOF,WFB,3,20.6686304,41.9435646
MTM,MTM,3,81.1382098,16.1716602
BFI,YCD,3,-122.3008918,47.5298443
AKN,DLG,3,-156.649387,58.6753166
BNA,OPF,3,-86.68308703,36.11958985
LAX,HNL,3,-118.4213763,33.94216755
TEB,SJU,3,-74.06353615,40.84951
UST,BNA,3,-97.0933471,31.8034812
BNA,YHZ,3,-86.68308703,36.11958985
FAI,NUL,3,-82.6418883,39.7886111
GAL,KYU,3,-82.3556216,38.7952465
KAL,RBY,3,35.5272854,54.4382773
KBC,FYU,3,70.1446447,23.2493212
KLW,KTN,3,-133.0740502,55.57910895
AKI,TLT,3,132.4853853,34.42901
ATT,PKA,3,23.04023889,56.66887825
BET,ATT,3,35.2224417,31.9420729
BET,KLG,3,35.2224417,31.9420729
BET,MOU,3,35.2224417,31.9420729
KKI,TLT,3,12.29550959,48.605218
PKA,ATT,3,68.7036514,32.3936231
PKA,KUK,3,68.7036514,32.3936231
TLT,BET,3,44.7200922,13.7003935
TLT,KKI,3,44.7200922,13.7003935
WNA,BET,3,7.350644672,51.658456
KKB,A43,3,8.228032287,47.55212535
WFB,CGA,3,3.948190534,51.816687
VEE,FAI,3,24.33584058,58.61832305
BET,SXP,3,35.2224417,31.9420729
EHM,BET,3,69.2906976,41.2952007
IGG,AKN,3,9.8973803,47.4314481
KCQ,KPV,3,-158.7704508,56.2554722
KLL,DLG,3,72.503355,23.2436683
KLL,IGG,3,72.503355,23.2436683
KOT,AUK,3,70.595336,34.153184
OOK,WWT,3,-165.0879817,60.5376015
PIP,PTH,3,60.1212865,26.6262253
SXP,BET,3,-164.8480737,62.52012525
TNK,WWT,3,19.7133968,68.2171271
TWA,DLG,3,15.3772931,-4.4070141
WWT,TNK,3,-79.88265704,32.8347304
CZN,TKJ,3,-142.0479492,62.0729035
TKJ,CZN,3,77.2378914,28.6280278
TOG,DLG,3,46.964886,39.5868253
AAN,TEB,3,115.377876,-8.4981493
AZI,PHL,3,89.2343748,51.2086975
KEF,PHL,3,-22.62658374,63.98486065
AUK,MLL,3,174.5506105,-36.5412811
BET,PTU,3,35.2224417,31.9420729
BTI,FYU,3,74.9330193,30.2127951
CKD,ANI,3,-158.1319634,61.8670574
KKH,KWK,3,9.79646405,52.3920007
KOT,SMK,3,70.595336,34.153184
KOT,WBB,3,70.595336,34.153184
KSM,PQS,3,39.7500154,43.6371111
MOU,KOT,3,-7.222334537,38.29755475
MOU,RSH,3,-7.222334537,38.29755475
NUL,KAL,3,6.1102432,52.3577793
OME,GAL,3,139.238128,35.803601
PHO,PIZ,3,105.1622164,23.268
RBY,GAL,3,57.4178537,28.9833344
RDV,ANI,3,-157.3430686,61.785049
SCC,BTI,3,80.6994769,27.5575847
SHX,HCR,3,-159.5672581,62.6874591
SLQ,CHU,3,43.404471,16.199593
SRV,ANI,3,158.6845062,52.9654614
VAK,HPB,3,11.8499221,57.7256865
VAK,SCM,3,11.8499221,57.7256865
ALB,YYZ,3,-73.79855564,42.74801595
APF,YXU,3,-121.638243,37.3425319
CKV,YYZ,3,-87.41629296,36.62305255
UST,YYZ,3,-97.0933471,31.8034812
LBG,TEB,3,2.438277228,48.95876575
TEB,MAD,3,-74.06353615,40.84951
FXE,YOW,3,-80.1703238,26.1975835
2CA,HHR,3,5.656187713,45.5750625
ONT,GYR,3,-79.645729,43.590338
ONT,SCF,3,-79.645729,43.590338
OXR,SNS,3,-119.2079017,34.2001218
SCF,ONT,3,-31.19854123,39.47455555
SNS,OXR,3,-8.749937868,37.92694175
YAK,SIT,3,101.8839031,35.9800081
ORF,SYR,3,-76.2022963,36.8946697
SKB,FLL,3,78.5755313,27.0861137
MXY,GKN,3,-142.897613,61.4394256
FNT,APN,3,10.17083081,48.95202135
MKE,MSN,3,-87.89722766,42.9465423
ANC,IGG,3,-77.75,-9.5
ILI,ANC,3,81.3235085,43.913273
PDB,ILI,3,89.2523292,25.7300179
ABQ,CLE,3,-106.6509851,35.0841034
ABQ,CMH,3,-106.6509851,35.0841034
AMA,CLT,3,35.9239625,31.9515694
AMA,HRL,3,35.9239625,31.9515694
AMA,RNO,3,35.9239625,31.9515694
ATL,GRR,3,-75.0000086,10.7500084
ATL,PWM,3,-75.0000086,10.7500084
AUS,ISP,3,-97.66500964,30.19348925
BDL,MKE,3,-72.68501994,41.9405835
BNA,ORF,3,-86.68308703,36.11958985
BOI,MKE,3,18.5161494,45.9692795
BUF,SEA,3,-78.7307523,42.9402016
BUR,MCO,3,109.492143,52.7182426
BWI,GEG,3,-76.67104838,39.17452575
CHS,LAS,3,-80.03946503,32.89929845
CHS,ROC,3,-80.03946503,32.89929845
CLE,ABQ,3,-84.1566341,39.0678155
CLE,ECP,3,-84.1566341,39.0678155
CLE,OKC,3,-84.1566341,39.0678155
CLE,SNA,3,-84.1566341,39.0678155
CMH,ABQ,3,-82.89304061,39.99705605
CRP,CHS,3,-97.50657535,27.7702374
CVG,BDL,3,-84.66516173,39.04990715
CVG,PVD,3,-84.66516173,39.04990715
CVG,TPA,3,-84.66516173,39.04990715
DEN,AMA,3,-104.985798,39.740959
DSM,ATL,3,-93.65927182,41.534256
DSM,LGB,3,-93.65927182,41.534256
DSM,RSW,3,-93.65927182,41.534256
DTW,CLT,3,-83.35297538,42.2056991
DTW,LGA,3,-83.35297538,42.2056991
ELP,IND,3,6.647791836,52.88669785
EWR,SAT,3,-74.17725485,40.68906405
FLL,GRR,3,-80.15099673,26.072017
GEG,BOS,3,-117.5423667,47.62004405
GEG,RDU,3,-117.5423667,47.62004405
GRR,BOS,3,-85.5348824,42.8766147
GRR,OMA,3,-85.5348824,42.8766147
GRR,RDU,3,-85.5348824,42.8766147
HOU,ORF,3,-95.27692609,29.64714905
HOU,PBI,3,-95.27692609,29.64714905
ICT,BWI,3,73.0651511,33.6938118
IND,PHL,3,-86.1746933,40.3270127
ISP,LAS,3,-73.09920018,40.79578465
JAX,BOS,3,3.6168847,45.1683631
JAX,ELP,3,3.6168847,45.1683631
JAX,ISP,3,3.6168847,45.1683631
